ID,ProfileID,ListID,EntryEventTypeID,LegalBasisID,Comment,Year,Month,Day,SanctionsMeasureID,SanctionsTypeID,SanctionsMeasureComment,YearFixed,MonthFixed,DayFixed
15463,15463,1550,1,1811,,2012,9,19,783,1705,,true,true,true
15463,15463,1550,1,1811,,2012,9,19,140506,1,SDGT,true,true,true
15463,15463,1550,1,1811,,2012,9,19,154654,1,NPWMD,true,true,true
15463,15463,1550,1,1811,,2012,9,19,155258,1,IFSR,true,true,true
15464,15464,1550,1,1811,,2012,9,19,784,1705,,true,true,true
15464,15464,1550,1,1811,,2012,9,19,140507,1,SDGT,true,true,true
15464,15464,1550,1,1811,,2012,9,19,154653,1,NPWMD,true,true,true
15464,15464,1550,1,1811,,2012,9,19,155257,1,IFSR,true,true,true
15465,15465,1550,1,1811,,2012,9,19,785,1705,,true,true,true
15465,15465,1550,1,1811,,2012,9,19,140508,1,SDGT,true,true,true
15465,15465,1550,1,1811,,2012,9,19,154651,1,NPWMD,true,true,true
15465,15465,1550,1,1811,,2012,9,19,155256,1,IFSR,true,true,true
15466,15466,1550,1,1811,,2012,9,19,786,1705,,true,true,true
15466,15466,1550,1,1811,,2012,9,19,140509,1,SDGT,true,true,true
15466,15466,1550,1,1811,,2012,9,19,154649,1,NPWMD,true,true,true
15466,15466,1550,1,1811,,2012,9,19,155241,1,IFSR,true,true,true
15467,15467,1550,1,1811,,2012,9,19,787,1705,,true,true,true
15467,15467,1550,1,1811,,2012,9,19,140510,1,SDGT,true,true,true
15467,15467,1550,1,1811,,2012,9,19,154647,1,NPWMD,true,true,true
15467,15467,1550,1,1811,,2012,9,19,155240,1,IFSR,true,true,true
15468,15468,1550,1,1811,,2012,9,19,788,1705,,true,true,true
15468,15468,1550,1,1811,,2012,9,19,140511,1,SDGT,true,true,true
15468,15468,1550,1,1811,,2012,9,19,154645,1,NPWMD,true,true,true
15468,15468,1550,1,1811,,2012,9,19,155230,1,IFSR,true,true,true
15469,15469,1550,1,1811,,2012,9,19,789,1705,,true,true,true
15469,15469,1550,1,1811,,2012,9,19,140512,1,SDGT,true,true,true
15469,15469,1550,1,1811,,2012,9,19,154643,1,NPWMD,true,true,true
15469,15469,1550,1,1811,,2012,9,19,155239,1,IFSR,true,true,true
15470,15470,1550,1,1811,,2012,9,19,790,1705,,true,true,true
15470,15470,1550,1,1811,,2012,9,19,140513,1,SDGT,true,true,true
15470,15470,1550,1,1811,,2012,9,19,154641,1,NPWMD,true,true,true
15470,15470,1550,1,1811,,2012,9,19,155238,1,IFSR,true,true,true
15471,15471,1550,1,1811,,2012,9,19,791,1705,,true,true,true
15471,15471,1550,1,1811,,2012,9,19,140514,1,SDGT,true,true,true
15471,15471,1550,1,1811,,2012,9,19,154639,1,NPWMD,true,true,true
15471,15471,1550,1,1811,,2012,9,19,155229,1,IFSR,true,true,true
15472,15472,1550,1,1811,,2012,9,19,792,1705,,true,true,true
15472,15472,1550,1,1811,,2012,9,19,140515,1,SDGT,true,true,true
15472,15472,1550,1,1811,,2012,9,19,154637,1,NPWMD,true,true,true
15472,15472,1550,1,1811,,2012,9,19,155228,1,IFSR,true,true,true
15473,15473,1550,1,1811,,2012,9,19,793,1705,,true,true,true
15473,15473,1550,1,1811,,2012,9,19,140516,1,SDGT,true,true,true
15473,15473,1550,1,1811,,2012,9,19,154636,1,NPWMD,true,true,true
15473,15473,1550,1,1811,,2012,9,19,155237,1,IFSR,true,true,true
15474,15474,1550,1,1811,,2012,9,19,794,1705,,true,true,true
15474,15474,1550,1,1811,,2012,9,19,140517,1,SDGT,true,true,true
15474,15474,1550,1,1811,,2012,9,19,154627,1,NPWMD,true,true,true
15474,15474,1550,1,1811,,2012,9,19,155227,1,IFSR,true,true,true
15475,15475,1550,1,1811,,2012,9,19,795,1705,,true,true,true
15475,15475,1550,1,1811,,2012,9,19,140518,1,SDGT,true,true,true
15475,15475,1550,1,1811,,2012,9,19,154626,1,NPWMD,true,true,true
15475,15475,1550,1,1811,,2012,9,19,155226,1,IFSR,true,true,true
15476,15476,1550,1,1811,,2012,9,19,796,1705,,true,true,true
15476,15476,1550,1,1811,,2012,9,19,140519,1,SDGT,true,true,true
15476,15476,1550,1,1811,,2012,9,19,154624,1,NPWMD,true,true,true
15476,15476,1550,1,1811,,2012,9,19,155255,1,IFSR,true,true,true
15477,15477,1550,1,1811,,2012,9,19,797,1705,,true,true,true
15477,15477,1550,1,1811,,2012,9,19,140520,1,SDGT,true,true,true
15477,15477,1550,1,1811,,2012,9,19,154622,1,NPWMD,true,true,true
15477,15477,1550,1,1811,,2012,9,19,155254,1,IFSR,true,true,true
15478,15478,1550,1,1811,,2012,9,19,798,1705,,true,true,true
15478,15478,1550,1,1811,,2012,9,19,140521,1,SDGT,true,true,true
15478,15478,1550,1,1811,,2012,9,19,154620,1,NPWMD,true,true,true
15478,15478,1550,1,1811,,2012,9,19,155253,1,IFSR,true,true,true
15481,15481,1550,1,1811,,2012,9,19,801,1705,,true,true,true
15481,15481,1550,1,1811,,2012,9,19,140524,1,SDGT,true,true,true
15481,15481,1550,1,1811,,2012,9,19,154618,1,NPWMD,true,true,true
15481,15481,1550,1,1811,,2012,9,19,155252,1,IFSR,true,true,true
15482,15482,1550,1,1811,,2012,9,19,802,1705,,true,true,true
15482,15482,1550,1,1811,,2012,9,19,140525,1,SDGT,true,true,true
15482,15482,1550,1,1811,,2012,9,19,154616,1,NPWMD,true,true,true
15482,15482,1550,1,1811,,2012,9,19,155236,1,IFSR,true,true,true
15484,15484,1550,1,1828,,2012,9,7,807,1705,,true,true,true
15484,15484,1550,1,1828,,2012,9,7,140529,1,SDGT,true,true,true
15484,15484,1550,1,1828,,2012,9,7,140539,1,FTO,true,true,true
15486,15486,1550,1,91426,,2012,9,19,811,1705,,true,true,true
15486,15486,1550,1,91426,,2012,9,19,140531,1,NPWMD,true,true,true
15486,15486,1550,1,91426,,2012,9,19,140536,1,SYRIA,true,true,true
15486,15486,1550,1,91426,,2012,9,19,140737,1,IFSR,true,true,true
15487,15487,1550,1,91426,,2012,9,19,812,1705,,true,true,true
15487,15487,1550,1,91426,,2012,9,19,140532,1,NPWMD,true,true,true
15487,15487,1550,1,91426,,2012,9,19,140752,1,IFSR,true,true,true
15488,15488,1550,1,1811,,2012,9,19,815,1705,,true,true,true
15488,15488,1550,1,1811,,2012,9,19,140533,1,NPWMD,true,true,true
15490,15490,1550,1,1849,,2013,5,14,819,1705,,true,true,true
15490,15490,1550,1,1849,,2013,5,14,140540,1,SDNTK,true,true,true
15492,15492,1550,1,1828,,2012,10,4,821,1705,,true,true,true
15492,15492,1550,1,1828,,2012,10,4,140542,1,SDGT,true,true,true
15493,15493,1550,1,1828,,2012,10,4,822,1705,,true,true,true
15493,15493,1550,1,1828,,2012,10,4,140543,1,SDGT,true,true,true
15495,15495,1550,1,91257,,2012,9,27,833,1705,,true,true,true
15495,15495,1550,1,91257,,2012,9,27,140546,1,TCO,true,true,true
15496,15496,1550,1,91257,,2012,9,27,834,1705,,true,true,true
15496,15496,1550,1,91257,,2012,9,27,140547,1,TCO,true,true,true
15497,15497,1550,1,91257,,2012,9,27,835,1705,,true,true,true
15497,15497,1550,1,91257,,2012,9,27,140548,1,TCO,true,true,true
15500,15500,1550,1,1849,,2013,1,9,838,1705,,true,true,true
15500,15500,1550,1,1849,,2013,1,9,140551,1,SDNTK,true,true,true
15501,15501,1550,1,1849,,2013,1,9,839,1705,,true,true,true
15501,15501,1550,1,1849,,2013,1,9,140552,1,SDNTK,true,true,true
15515,15515,1550,1,1828,,2013,8,22,849,1705,,true,true,true
15515,15515,1550,1,1828,,2013,8,22,140566,1,SDGT,true,true,true
15516,15516,1550,1,1828,,2012,10,17,851,1705,,true,true,true
15516,15516,1550,1,1828,,2012,10,17,140567,1,SDGT,true,true,true
15517,15517,1550,1,1828,,2012,10,17,852,1705,,true,true,true
15517,15517,1550,1,1828,,2012,10,17,140568,1,SDGT,true,true,true
15518,15518,1550,1,1828,,2012,10,17,853,1705,,true,true,true
15518,15518,1550,1,1828,,2012,10,17,140569,1,SDGT,true,true,true
15520,15520,1550,1,1828,,2012,10,18,856,1705,,true,true,true
15520,15520,1550,1,1828,,2012,10,18,140571,1,SDGT,true,true,true
15521,15521,1550,1,1849,,2012,12,12,857,1705,,true,true,true
15521,15521,1550,1,1849,,2012,12,12,140572,1,SDNTK,true,true,true
15522,15522,1550,1,1849,,2012,12,12,858,1705,,true,true,true
15522,15522,1550,1,1849,,2012,12,12,140573,1,SDNTK,true,true,true
15523,15523,1550,1,1849,,2012,12,12,859,1705,,true,true,true
15523,15523,1550,1,1849,,2012,12,12,140574,1,SDNTK,true,true,true
15525,15525,1550,1,1849,,2012,12,12,861,1705,,true,true,true
15525,15525,1550,1,1849,,2012,12,12,140576,1,SDNTK,true,true,true
15527,15527,1550,1,1821,,2012,11,13,866,1705,,true,true,true
15527,15527,1550,1,1821,,2012,11,13,140578,1,DRCONGO,true,true,true
15528,15528,1550,1,1849,,2013,1,30,869,1705,,true,true,true
15528,15528,1550,1,1849,,2013,1,30,140579,1,SDNTK,true,true,true
15529,15529,1550,1,1849,,2013,1,30,870,1705,,true,true,true
15529,15529,1550,1,1849,,2013,1,30,140580,1,SDNTK,true,true,true
15530,15530,1550,1,1828,,2012,11,5,872,1705,,true,true,true
15530,15530,1550,1,1828,,2012,11,5,140581,1,SDGT,true,true,true
15536,15536,1550,1,1811,,2012,11,8,878,1705,,true,true,true
15536,15536,1550,1,1811,,2012,11,8,140587,1,NPWMD,true,true,true
15536,15536,1550,1,1811,,2012,11,8,140973,1,IFSR,true,true,true
15536,15536,1550,1,1811,,2012,11,8,140974,1,IRGC,true,true,true
15536,15536,1550,1,1811,,2012,11,8,149305,1,SDGT,true,true,true
15537,15537,1550,1,1811,,2012,11,8,879,1705,,true,true,true
15537,15537,1550,1,1811,,2012,11,8,140588,1,NPWMD,true,true,true
15537,15537,1550,1,1811,,2012,11,8,140977,1,IFSR,true,true,true
15537,15537,1550,1,1811,,2012,11,8,140978,1,IRGC,true,true,true
15537,15537,1550,1,1811,,2012,11,8,149306,1,SDGT,true,true,true
15539,15539,1550,1,91746,,2012,11,8,882,1705,,true,true,true
15539,15539,1550,1,91746,,2012,11,8,140593,1,NPWMD,true,true,true
15539,15539,1550,1,91746,,2012,11,8,140980,1,IRGC,true,true,true
15539,15539,1550,1,91746,,2012,11,8,140979,1,IFSR,true,true,true
15539,15539,1550,1,91746,,2012,11,8,149323,1,SDGT,true,true,true
15541,15541,1550,1,91429,,2012,11,8,887,1705,,true,true,true
15541,15541,1550,1,91429,,2012,11,8,140599,1,IRAN-TRA,true,true,true
15542,15542,1550,1,91429,,2012,11,8,933,1705,,true,true,true
15542,15542,1550,1,91429,,2012,11,8,140647,1,IRAN-TRA,true,true,true
15543,15543,1550,1,91429,,2012,11,8,942,1705,,true,true,true
15543,15543,1550,1,91429,,2012,11,8,140656,1,IRAN-TRA,true,true,true
15544,15544,1550,1,91429,,2012,11,8,964,1705,,true,true,true
15544,15544,1550,1,91429,,2012,11,8,140677,1,IRAN-TRA,true,true,true
15547,15547,1550,1,91429,,2012,11,8,973,1705,,true,true,true
15547,15547,1550,1,91429,,2012,11,8,140684,1,IRAN-TRA,true,true,true
15550,15550,1550,1,91429,,2012,11,8,1010,1705,,true,true,true
15550,15550,1550,1,91429,,2012,11,8,140731,1,IRAN-TRA,true,true,true
15552,15552,1550,1,91429,,2012,11,8,1020,1705,,true,true,true
15552,15552,1550,1,91429,,2012,11,8,140741,1,IRAN-TRA,true,true,true
15553,15553,1550,1,91429,,2013,2,6,1029,1705,,true,true,true
15553,15553,1550,1,91429,,2013,2,6,140747,1,IRAN-TRA,true,true,true
15555,15555,1550,1,91429,,2012,11,8,1204,1705,,true,true,true
15555,15555,1550,1,91429,,2012,11,8,140924,1,IRAN-TRA,true,true,true
15556,15556,1550,1,1828,,2012,11,8,1227,1705,,true,true,true
15556,15556,1550,1,1828,,2012,11,8,140954,1,SDGT,true,true,true
15557,15557,1550,1,1828,,2012,11,8,1228,1705,,true,true,true
15557,15557,1550,1,1828,,2012,11,8,140971,1,IFSR,true,true,true
15557,15557,1550,1,1828,,2012,11,8,140972,1,IRGC,true,true,true
15557,15557,1550,1,1828,,2012,11,8,140955,1,SDGT,true,true,true
15558,15558,1550,1,1828,,2012,11,8,1229,1705,,true,true,true
15558,15558,1550,1,1828,,2012,11,8,140956,1,SDGT,true,true,true
15559,15559,1550,1,1828,,2012,11,8,1230,1705,,true,true,true
15559,15559,1550,1,1828,,2012,11,8,140957,1,SDGT,true,true,true
15564,15564,1550,1,1811,,2012,12,13,1249,1705,,true,true,true
15564,15564,1550,1,1811,,2012,12,13,140981,1,IFSR,true,true,true
15564,15564,1550,1,1811,,2012,12,13,140982,1,NPWMD,true,true,true
15566,15566,1550,1,91252,,2013,5,16,1251,1705,,true,true,true
15566,15566,1550,1,91252,,2013,5,16,140984,1,SYRIA,true,true,true
15567,15567,1550,1,91252,,2013,5,16,1252,1705,,true,true,true
15567,15567,1550,1,91252,,2013,5,16,140985,1,SYRIA,true,true,true
15568,15568,1550,1,91252,,2013,5,16,1253,1705,,true,true,true
15568,15568,1550,1,91252,,2013,5,16,140986,1,SYRIA,true,true,true
15570,15570,1550,1,1811,,2012,12,13,1255,1705,,true,true,true
15570,15570,1550,1,1811,,2012,12,13,141414,1,IFSR,true,true,true
15570,15570,1550,1,1811,,2012,12,13,141415,1,NPWMD,true,true,true
15573,15573,1550,1,1811,,2013,5,22,1258,1705,,true,true,true
15573,15573,1550,1,1811,,2013,5,22,140994,1,IFSR,true,true,true
15573,15573,1550,1,1811,,2013,5,22,140995,1,NPWMD,true,true,true
15580,15580,1550,1,1828,,2012,11,20,1265,1705,,true,true,true
15580,15580,1550,1,1828,,2012,11,20,141003,1,SDGT,true,true,true
15581,15581,1550,1,1828,,2012,11,20,1266,1705,,true,true,true
15581,15581,1550,1,1828,,2012,11,20,141004,1,SDGT,true,true,true
15582,15582,1550,1,1828,,2012,11,20,1267,1705,,true,true,true
15582,15582,1550,1,1828,,2012,11,20,141005,1,SDGT,true,true,true
15583,15583,1550,1,1811,,2012,12,13,1276,1705,,true,true,true
15583,15583,1550,1,1811,,2012,12,13,141006,1,IFSR,true,true,true
15583,15583,1550,1,1811,,2012,12,13,141007,1,NPWMD,true,true,true
15584,15584,1550,1,1828,,2012,11,19,1278,1705,,true,true,true
15584,15584,1550,1,1828,,2012,11,19,141008,1,SDGT,true,true,true
15585,15585,1550,1,1821,,2013,1,3,1279,1705,,true,true,true
15585,15585,1550,1,1821,,2013,1,3,141009,1,DRCONGO,true,true,true
15587,15587,1550,1,91251,,2012,12,11,1285,1705,,true,true,true
15587,15587,1550,1,91251,,2012,12,11,141012,1,SYRIA,true,true,true
15588,15588,1550,1,91251,,2012,12,11,1292,1705,,true,true,true
15588,15588,1550,1,91251,,2012,12,11,141013,1,SYRIA,true,true,true
15590,15590,1550,1,1828,,2012,12,11,1288,1705,,true,true,true
15590,15590,1550,1,1828,,2012,12,11,141015,1,SDGT,true,true,true
15591,15591,1550,1,1828,,2012,12,11,1289,1705,,true,true,true
15591,15591,1550,1,1828,,2012,12,11,141016,1,SDGT,true,true,true
15592,15592,1550,1,91253,,2012,12,11,1291,1705,,true,true,true
15592,15592,1550,1,91253,,2012,12,11,141017,1,SYRIA,true,true,true
15593,15593,1550,1,91257,,2013,1,23,1297,1705,,true,true,true
15593,15593,1550,1,91257,,2013,1,23,141018,1,TCO,true,true,true
15594,15594,1550,1,91257,,2013,1,23,1296,1705,,true,true,true
15594,15594,1550,1,91257,,2013,1,23,141019,1,TCO,true,true,true
15595,15595,1550,1,91257,,2013,1,23,1295,1705,,true,true,true
15595,15595,1550,1,91257,,2013,1,23,141020,1,TCO,true,true,true
15596,15596,1550,1,91257,,2013,1,23,1298,1705,,true,true,true
15596,15596,1550,1,91257,,2013,1,23,141021,1,TCO,true,true,true
15603,15603,1550,1,1811,,2013,3,11,1305,1705,,true,true,true
15603,15603,1550,1,1811,,2013,3,11,149138,1,NPWMD,true,true,true
15603,15603,1550,1,1811,,2013,3,11,149136,1,DPRK3,true,true,true
15605,15605,1550,1,1811,,2012,12,13,1307,1705,,true,true,true
15605,15605,1550,1,1811,,2012,12,13,141031,1,NPWMD,true,true,true
15605,15605,1550,1,1811,,2012,12,13,141030,1,IFSR,true,true,true
15606,15606,1550,1,91253,,2012,12,11,1308,1705,,true,true,true
15606,15606,1550,1,91253,,2012,12,11,141032,1,SYRIA,true,true,true
15609,15609,1550,1,1828,,2012,12,7,1312,1705,,true,true,true
15609,15609,1550,1,1828,,2012,12,7,141035,1,SDGT,true,true,true
15610,15610,1550,1,1828,,2012,12,7,1313,1705,,true,true,true
15610,15610,1550,1,1828,,2012,12,7,141036,1,SDGT,true,true,true
15611,15611,1550,1,1828,,2012,12,7,1314,1705,,true,true,true
15611,15611,1550,1,1828,,2012,12,7,141037,1,SDGT,true,true,true
15613,15613,1550,1,1828,,2013,5,16,1316,1705,,true,true,true
15613,15613,1550,1,1828,,2013,5,16,141039,1,SYRIA,true,true,true
15613,15613,1550,1,1828,,2013,5,16,141435,1,SDGT,true,true,true
15613,15613,1550,1,1828,,2013,5,16,141481,1,IFSR,true,true,true
15613,15613,1550,1,1828,,2013,5,16,141482,1,IRGC,true,true,true
15614,15614,1550,1,91251,,2013,5,16,1317,1705,,true,true,true
15614,15614,1550,1,91251,,2013,5,16,141483,1,IFSR,true,true,true
15614,15614,1550,1,91251,,2013,5,16,141484,1,IRGC,true,true,true
15614,15614,1550,1,91251,,2013,5,16,141485,1,SDGT,true,true,true
15614,15614,1550,1,91251,,2013,5,16,141486,1,SYRIA,true,true,true
15615,15615,1550,1,1821,,2012,12,18,1318,1705,,true,true,true
15615,15615,1550,1,1821,,2012,12,18,141041,1,DRCONGO,true,true,true
15616,15616,1550,1,1811,,2013,1,24,1319,1705,,true,true,true
15616,15616,1550,1,1811,,2013,1,24,141042,1,NPWMD,true,true,true
15617,15617,1550,1,91251,,2013,5,16,1320,1705,,true,true,true
15617,15617,1550,1,91251,,2013,5,16,141043,1,SYRIA,true,true,true
15617,15617,1550,1,91251,,2013,5,16,141451,1,SDGT,true,true,true
15617,15617,1550,1,91251,,2013,5,16,141515,1,IFSR,true,true,true
15617,15617,1550,1,91251,,2013,5,16,141516,1,IRGC,true,true,true
15618,15618,1550,1,91251,,2013,5,16,1321,1705,,true,true,true
15618,15618,1550,1,91251,,2013,5,16,141044,1,SYRIA,true,true,true
15618,15618,1550,1,91251,,2013,5,16,141452,1,SDGT,true,true,true
15618,15618,1550,1,91251,,2013,5,16,141517,1,IFSR,true,true,true
15618,15618,1550,1,91251,,2013,5,16,141518,1,IRGC,true,true,true
15619,15619,1550,1,91251,,2013,5,16,1322,1705,,true,true,true
15619,15619,1550,1,91251,,2013,5,16,141045,1,SYRIA,true,true,true
15619,15619,1550,1,91251,,2013,5,16,141519,1,IFSR,true,true,true
15619,15619,1550,1,91251,,2013,5,16,141520,1,IRGC,true,true,true
15619,15619,1550,1,91251,,2013,5,16,141453,1,SDGT,true,true,true
15620,15620,1550,1,91251,,2013,5,16,1323,1705,,true,true,true
15620,15620,1550,1,91251,,2013,5,16,141046,1,SYRIA,true,true,true
15620,15620,1550,1,91251,,2013,5,16,141521,1,IFSR,true,true,true
15620,15620,1550,1,91251,,2013,5,16,141522,1,IRGC,true,true,true
15620,15620,1550,1,91251,,2013,5,16,141454,1,SDGT,true,true,true
15621,15621,1550,1,91251,,2013,5,16,1324,1705,,true,true,true
15621,15621,1550,1,91251,,2013,5,16,141047,1,SYRIA,true,true,true
15621,15621,1550,1,91251,,2013,5,16,141523,1,IFSR,true,true,true
15621,15621,1550,1,91251,,2013,5,16,141524,1,IRGC,true,true,true
15621,15621,1550,1,91251,,2013,5,16,141455,1,SDGT,true,true,true
15622,15622,1550,1,91251,,2013,5,16,1325,1705,,true,true,true
15622,15622,1550,1,91251,,2013,5,16,141048,1,SYRIA,true,true,true
15622,15622,1550,1,91251,,2013,5,16,141525,1,IFSR,true,true,true
15622,15622,1550,1,91251,,2013,5,16,141526,1,IRGC,true,true,true
15622,15622,1550,1,91251,,2013,5,16,141456,1,SDGT,true,true,true
15623,15623,1550,1,91251,,2013,5,16,1326,1705,,true,true,true
15623,15623,1550,1,91251,,2013,5,16,141049,1,SYRIA,true,true,true
15623,15623,1550,1,91251,,2013,5,16,141527,1,IFSR,true,true,true
15623,15623,1550,1,91251,,2013,5,16,141528,1,IRGC,true,true,true
15623,15623,1550,1,91251,,2013,5,16,141457,1,SDGT,true,true,true
15624,15624,1550,1,91251,,2013,5,16,1327,1705,,true,true,true
15624,15624,1550,1,91251,,2013,5,16,141050,1,SYRIA,true,true,true
15624,15624,1550,1,91251,,2013,5,16,141529,1,IFSR,true,true,true
15624,15624,1550,1,91251,,2013,5,16,141530,1,IRGC,true,true,true
15624,15624,1550,1,91251,,2013,5,16,141458,1,SDGT,true,true,true
15625,15625,1550,1,91251,,2013,5,16,1328,1705,,true,true,true
15625,15625,1550,1,91251,,2013,5,16,141051,1,SYRIA,true,true,true
15625,15625,1550,1,91251,,2013,5,16,141531,1,IFSR,true,true,true
15625,15625,1550,1,91251,,2013,5,16,141532,1,IRGC,true,true,true
15625,15625,1550,1,91251,,2013,5,16,141459,1,SDGT,true,true,true
15626,15626,1550,1,91251,,2013,5,16,1329,1705,,true,true,true
15626,15626,1550,1,91251,,2013,5,16,141052,1,SYRIA,true,true,true
15626,15626,1550,1,91251,,2013,5,16,141533,1,IFSR,true,true,true
15626,15626,1550,1,91251,,2013,5,16,141534,1,IRGC,true,true,true
15626,15626,1550,1,91251,,2013,5,16,141470,1,SDGT,true,true,true
15627,15627,1550,1,91251,,2013,5,16,1330,1705,,true,true,true
15627,15627,1550,1,91251,,2013,5,16,141053,1,SYRIA,true,true,true
15627,15627,1550,1,91251,,2013,5,16,141535,1,IFSR,true,true,true
15627,15627,1550,1,91251,,2013,5,16,141536,1,IRGC,true,true,true
15627,15627,1550,1,91251,,2013,5,16,141471,1,SDGT,true,true,true
15628,15628,1550,1,91251,,2013,5,16,1331,1705,,true,true,true
15628,15628,1550,1,91251,,2013,5,16,141054,1,SYRIA,true,true,true
15628,15628,1550,1,91251,,2013,5,16,141537,1,IFSR,true,true,true
15628,15628,1550,1,91251,,2013,5,16,141538,1,IRGC,true,true,true
15628,15628,1550,1,91251,,2013,5,16,141472,1,SDGT,true,true,true
15629,15629,1550,1,91251,,2013,5,16,1332,1705,,true,true,true
15629,15629,1550,1,91251,,2013,5,16,141055,1,SYRIA,true,true,true
15629,15629,1550,1,91251,,2013,5,16,141541,1,IFSR,true,true,true
15629,15629,1550,1,91251,,2013,5,16,141542,1,IRGC,true,true,true
15629,15629,1550,1,91251,,2013,5,16,141469,1,SDGT,true,true,true
15630,15630,1550,1,1821,,2012,12,18,1333,1705,,true,true,true
15630,15630,1550,1,1821,,2012,12,18,141056,1,DRCONGO,true,true,true
15631,15631,1550,1,1811,,2012,12,13,1334,1705,,true,true,true
15631,15631,1550,1,1811,,2012,12,13,141057,1,IFSR,true,true,true
15631,15631,1550,1,1811,,2012,12,13,141058,1,NPWMD,true,true,true
15632,15632,1550,1,1811,,2012,12,13,1335,1705,,true,true,true
15632,15632,1550,1,1811,,2012,12,13,141059,1,IFSR,true,true,true
15632,15632,1550,1,1811,,2012,12,13,141060,1,NPWMD,true,true,true
15634,15634,1550,1,1811,,2012,12,13,1337,1705,,true,true,true
15634,15634,1550,1,1811,,2012,12,13,141063,1,IFSR,true,true,true
15634,15634,1550,1,1811,,2012,12,13,141064,1,NPWMD,true,true,true
15635,15635,1550,1,1811,,2012,12,13,1338,1705,,true,true,true
15635,15635,1550,1,1811,,2012,12,13,141065,1,IFSR,true,true,true
15635,15635,1550,1,1811,,2012,12,13,141066,1,NPWMD,true,true,true
15636,15636,1550,1,1811,,2012,12,13,1339,1705,,true,true,true
15636,15636,1550,1,1811,,2012,12,13,141067,1,IFSR,true,true,true
15636,15636,1550,1,1811,,2012,12,13,141068,1,NPWMD,true,true,true
15638,15638,1550,1,1821,,2013,1,3,1341,1705,,true,true,true
15638,15638,1550,1,1821,,2013,1,3,141070,1,DRCONGO,true,true,true
15640,15640,1550,1,1828,,2012,12,17,1343,1705,,true,true,true
15640,15640,1550,1,1828,,2012,12,17,141072,1,LEBANON,true,true,true
15640,15640,1550,1,1828,,2012,12,17,141073,1,SDGT,true,true,true
15644,15644,1550,1,1811,,2012,12,20,1351,1705,,true,true,true
15644,15644,1550,1,1811,,2012,12,20,141079,1,NPWMD,true,true,true
15644,15644,1550,1,1811,,2012,12,20,141095,1,IFSR,true,true,true
15645,15645,1550,1,91257,,2012,12,20,1352,1705,,true,true,true
15645,15645,1550,1,91257,,2012,12,20,141080,1,TCO,true,true,true
15647,15647,1550,1,91257,,2012,12,20,1354,1705,,true,true,true
15647,15647,1550,1,91257,,2012,12,20,141082,1,TCO,true,true,true
15648,15648,1550,1,1811,,2012,12,20,1355,1705,,true,true,true
15648,15648,1550,1,1811,,2012,12,20,141084,1,NPWMD,true,true,true
15648,15648,1550,1,1811,,2012,12,20,141083,1,IFSR,true,true,true
15649,15649,1550,1,1828,,2013,1,8,1356,1705,,true,true,true
15649,15649,1550,1,1828,,2013,1,8,141085,1,SDGT,true,true,true
15650,15650,1550,1,1828,,2013,1,8,1357,1705,,true,true,true
15650,15650,1550,1,1828,,2013,1,8,141086,1,SDGT,true,true,true
15651,15651,1550,1,1811,,2012,12,20,1358,1705,,true,true,true
15651,15651,1550,1,1811,,2012,12,20,141087,1,IFSR,true,true,true
15651,15651,1550,1,1811,,2012,12,20,141088,1,NPWMD,true,true,true
15652,15652,1550,1,1811,,2012,12,20,1359,1705,,true,true,true
15652,15652,1550,1,1811,,2012,12,20,141089,1,IFSR,true,true,true
15652,15652,1550,1,1811,,2012,12,20,141090,1,NPWMD,true,true,true
15652,15652,1550,1,1811,,2012,12,20,158550,1,IRAN-CON-ARMS-EO,true,true,true
15653,15653,1550,1,1811,,2012,12,20,1360,1705,,true,true,true
15653,15653,1550,1,1811,,2012,12,20,141091,1,IFSR,true,true,true
15653,15653,1550,1,1811,,2012,12,20,141092,1,NPWMD,true,true,true
15654,15654,1550,1,1849,,2013,7,23,1361,1705,,true,true,true
15654,15654,1550,1,1849,,2013,7,23,141093,1,SDNTK,true,true,true
15655,15655,1550,1,1849,,2013,7,23,1362,1705,,true,true,true
15655,15655,1550,1,1849,,2013,7,23,141094,1,SDNTK,true,true,true
15656,15656,1550,1,1811,,2013,1,24,1363,1705,,true,true,true
15656,15656,1550,1,1811,,2013,1,24,141096,1,NPWMD,true,true,true
15657,15657,1550,1,1811,,2013,1,24,1364,1705,,true,true,true
15657,15657,1550,1,1811,,2013,1,24,141097,1,NPWMD,true,true,true
15659,15659,1550,1,1811,,2013,3,7,1366,1705,,true,true,true
15659,15659,1550,1,1811,,2013,3,7,141099,1,NPWMD,true,true,true
15660,15660,1550,1,1811,,2013,3,7,1367,1705,,true,true,true
15660,15660,1550,1,1811,,2013,3,7,141100,1,NPWMD,true,true,true
15661,15661,1550,1,91257,,2013,1,23,1368,1705,,true,true,true
15661,15661,1550,1,91257,,2013,1,23,141101,1,TCO,true,true,true
15662,15662,1550,1,91257,,2013,1,23,1369,1705,,true,true,true
15662,15662,1550,1,91257,,2013,1,23,141102,1,TCO,true,true,true
15663,15663,1550,1,91257,,2013,1,23,1370,1705,,true,true,true
15663,15663,1550,1,91257,,2013,1,23,141103,1,TCO,true,true,true
15664,15664,1550,1,1849,,2013,9,24,1373,1705,,true,true,true
15664,15664,1550,1,1849,,2013,9,24,141104,1,SDNTK,true,true,true
