FixedRef,ProfileID,PartySubTypeID,IdentityID,FixedRef,Primary,False,AliasFixedRef,AliasTypeID,Primary,LowQuality,DocumentedNameID,FixedRef,DocNameStatusID,NamePartValue,NamePartGroupID,ScriptID,ScriptStatusID,Acronym,FeatureID,FeatureTypeID,FeatureVersionID,ReliabilityID,Comment,VersionLocationID,NamePartTypeID
35688,35688,4,27312,35688,true,false,35688,1403,true,false,51601,35688,2,Нурбаганд,95653,220,1,false,48572,8,46271,1,,,1520
35689,35689,4,27313,35689,true,false,35689,1403,true,false,51603,35689,2,Юлия,95658,220,1,false,48575,8,46274,1,,,1520
35690,35690,4,27314,35690,true,false,35690,1403,true,false,51605,35690,2,Леонид,95664,220,1,false,48578,8,46277,1,,,1520
35691,35691,4,27315,35691,true,false,35691,1403,true,false,51607,35691,2,Наталья,95670,220,1,false,48581,8,46280,1,,,1520
35692,35692,4,27316,35692,true,false,35692,1403,true,false,51609,35692,2,Геннадий,95676,220,1,false,48584,8,46283,1,,,1520
35693,35693,4,27317,35693,true,false,35693,1403,true,false,51611,35693,2,Николай,95682,220,1,false,48587,8,46286,1,,,1520
35694,35694,4,27318,35694,true,false,35694,1403,true,false,51613,35694,2,Ирина,95688,220,1,false,48590,8,46289,1,,,1520
35695,35695,4,27319,35695,true,false,35695,1403,true,false,51615,35695,2,Евгений,95694,220,1,false,48593,8,46292,1,,,1520
35696,35696,4,27320,35696,true,false,35696,1403,true,false,51617,35696,2,Вячеслав,95700,220,1,false,48596,8,46295,1,,,1520
35697,35697,4,27321,35697,true,false,35697,1403,true,false,51619,35697,2,Сергей,95706,220,1,false,48599,8,46298,1,,,1520
35698,35698,4,27322,35698,true,false,35698,1403,true,false,51621,35698,2,Юрий,95712,220,1,false,48602,8,46301,1,,,1520
35699,35699,4,27323,35699,true,false,35699,1403,true,false,51623,35699,2,Николай,95718,220,1,false,48605,8,46304,1,,,1520
35700,35700,4,27324,35700,true,false,35700,1403,true,false,51625,35700,2,Валентина,95724,220,1,false,48608,8,46307,1,,,1520
35701,35701,4,27325,35701,true,false,35701,1403,true,false,51627,35701,2,Ольга,95730,220,1,false,48611,8,46310,1,,,1520
35702,35702,4,27326,35702,true,false,35702,1403,true,false,51629,35702,2,Дмитрий,95736,220,1,false,48614,8,46313,1,,,1520
35703,35703,4,27327,35703,true,false,35703,1403,true,false,51631,35703,2,Владимир,95742,220,1,false,48617,8,46316,1,,,1520
35704,35704,4,27328,35704,true,false,35704,1403,true,false,51633,35704,2,Дмитрий,95748,220,1,false,48620,8,46319,1,,,1520
35705,35705,4,27329,35705,true,false,35705,1403,true,false,51635,35705,2,Наталия,95754,220,1,false,48623,8,46322,1,,,1520
35706,35706,4,27330,35706,true,false,35706,1403,true,false,51637,35706,2,Аркадий,95760,220,1,false,48626,8,46325,1,,,1520
35707,35707,4,27331,35707,true,false,35707,1403,true,false,51639,35707,2,Евгений,95765,220,1,false,48629,8,46328,1,,,1520
35708,35708,4,27332,35708,true,false,35708,1403,true,false,51641,35708,2,Александр,95770,220,1,false,48632,8,46331,1,,,1520
35709,35709,4,27333,35709,true,false,35709,1403,true,false,51643,35709,2,Роман,95776,220,1,false,48635,8,46334,1,,,1520
35710,35710,4,27334,35710,true,false,35710,1403,true,false,51645,35710,2,Владимир,95782,220,1,false,48638,8,46337,1,,,1520
35711,35711,4,27335,35711,true,false,35711,1403,true,false,51647,35711,2,Виктория,95788,220,1,false,48641,8,46340,1,,,1520
35712,35712,4,27336,35712,true,false,35712,1403,true,false,51649,35712,2,Ирина,95794,220,1,false,48644,8,46343,1,,,1520
35713,35713,4,27337,35713,true,false,35713,1403,true,false,51651,35713,2,Роман,95800,220,1,false,48647,8,46346,1,,,1520
35714,35714,4,27338,35714,true,false,35714,1403,true,false,51652,35714,1,Mikhail,95809,215,1,false,48650,8,46349,1,,,1520
35715,35715,4,27339,35715,true,false,35715,1403,true,false,51655,35715,2,Игорь,95812,220,1,false,48653,8,46352,1,,,1520
35716,35716,4,27340,35716,true,false,35716,1403,true,false,51657,35716,2,Александр,95818,220,1,false,48656,8,46355,1,,,1520
35717,35717,4,27341,35717,true,false,35717,1403,true,false,51659,35717,2,Жанна,95824,220,1,false,48659,8,46358,1,,,1520
35738,35738,4,27362,35738,true,false,35738,1403,true,false,51705,35738,1,OO,95949,215,1,false,48958,8,46657,1,,,1522
35739,35739,3,27363,35739,false,false,35739,1400,false,false,51904,35739,2,MCM Group,96400,215,1,false,48855,647,46554,1,,,1525
35740,35740,1,27364,35740,true,false,35740,1403,true,false,51707,35740,1,TANGO,95951,215,1,false,48857,3,46556,1,,,1526
35741,35741,4,27365,35741,true,false,35741,1403,true,false,51708,35741,1,Aung,95954,215,1,false,48961,8,46660,1,,,1522
35742,35742,3,27366,35742,true,false,35742,1403,true,false,51709,35742,1,International Gateways Group of Company Limited,95955,215,1,false,48964,647,46663,1,,,1525
35743,35743,4,27367,35743,false,false,35743,1400,false,false,51906,35743,2,Aung,96406,215,1,false,48966,8,46665,1,,,1522
35746,35746,4,27370,35746,false,false,35746,1400,false,false,51714,35746,2,Shugaev,95965,215,1,false,48751,8,46450,1,,,1522
35747,35747,4,27371,35747,false,false,35747,1400,false,false,51717,35747,2,Mikheyev,95973,215,1,false,48756,8,46455,1,,,1521
35748,35748,4,27372,35748,false,false,35748,1400,false,false,51729,35748,2,Лукашенко,96007,220,1,false,48765,224,46464,1,,,1522
35753,35753,3,27377,35753,false,false,35753,1400,false,false,51758,35753,2,Apollon LLC,96077,215,1,false,48777,646,46476,1,,,1525
35754,35754,3,27378,35754,false,false,35754,1400,false,true,51763,35754,2,Zeelm,96087,215,1,false,48778,646,46477,1,,,1525
35756,35756,4,27380,35756,true,false,35756,1403,true,false,51757,35756,1,Chasovnikov,96076,215,1,false,48787,8,46486,1,,,1522
35757,35757,4,27381,35757,false,false,35757,1400,false,false,51761,35757,2,Gaevoy,96085,215,1,false,48783,8,46482,1,,,1521
35758,35758,3,27382,35758,false,false,35758,1400,false,false,51767,35758,2,RK Briz,96091,215,1,false,48790,646,46489,1,,,1525
35759,35759,4,27383,35759,false,false,35759,1400,false,false,51770,35759,2,Dirks,96100,215,1,false,48801,8,46500,1,,,1522
35760,35760,4,27384,35760,true,false,35760,1403,true,false,51771,35760,1,Kondratenko,96103,215,1,false,48804,8,46503,1,,,1522
35761,35761,4,27385,35761,true,false,35761,1403,true,false,51773,35761,2,Норов,96106,220,1,false,48807,8,46506,1,,,1522
35762,35762,4,27386,35762,false,false,35762,1400,false,false,51776,35762,2,Ostrovskiy,96118,215,1,false,48811,8,46510,1,,,1522
35763,35763,4,27387,35763,false,false,35763,1400,false,false,51779,35763,2,Pyanov,96127,215,1,false,48815,8,46514,1,,,1522
35764,35764,4,27388,35764,true,false,35764,1403,true,false,51780,35764,1,Andresov,96133,215,1,false,48818,8,46517,1,,,1522
35765,35765,3,27389,35765,false,false,35765,1400,false,false,51908,35765,2,Htoo Group,96408,215,1,false,48910,647,46609,1,,,1525
35766,35766,4,27390,35766,false,false,35766,1400,false,false,51789,35766,2,Navka,96144,215,1,false,48830,224,46529,1,,,1521
35767,35767,4,27391,35767,false,false,35767,1400,false,false,51793,35767,2,Choulz,96154,215,1,false,48834,8,46533,1,,,1522
35768,35768,4,27392,35768,false,false,35768,1400,false,false,51798,35768,2,Peskova,96166,215,1,false,48838,8,46537,1,,,1521
35779,35779,4,27403,35779,true,false,35779,1403,true,false,51824,35779,2,Георгиева,96208,220,1,false,48861,8,46560,1,,,1522
35780,35780,4,27404,35780,false,false,35780,1400,false,false,51827,35780,2,Belous,96223,215,1,false,48865,8,46564,1,,,1521
35781,35781,4,27405,35781,true,false,35781,1403,true,false,51831,35781,2,Сапелин,96226,220,1,false,48870,8,46569,1,,,1522
35782,35782,4,27406,35782,true,false,35782,1403,true,false,51836,35782,1,Vavulin,96242,215,1,false,48874,8,46573,1,,,1522
35784,35784,4,27408,35784,true,false,35784,1403,true,false,51844,35784,2,Ковальчук,96248,220,1,false,48876,224,46575,1,,,1522
35785,35785,4,27409,35785,true,false,35785,1403,true,false,51850,35785,2,Ковальчук,96269,220,1,false,48881,224,46580,1,,,1522
35786,35786,4,27410,35786,false,false,35786,1400,false,false,51858,35786,2,Knyaginin,96296,215,1,false,48889,8,46588,1,,,1522
35790,35790,4,27414,35790,false,false,35790,1400,false,false,51870,35790,2,Kovalchuk,96329,215,1,false,48902,8,46601,1,,,1522
35791,35791,4,27415,35791,true,false,35791,1403,true,false,51872,35791,1,Kovalchuk,96338,215,1,false,48906,8,46605,1,,,1522
35797,35797,4,27421,35797,true,false,35797,1403,true,false,51885,35797,1,Nabiullina,96365,215,1,false,48938,8,46637,91479,,,1522
35799,35799,3,27423,35799,false,false,35799,1400,false,false,53002,35799,2,Skyline Aviation Ltd,97943,215,1,false,49972,646,47671,1,,,1525
35816,35816,3,27440,35816,false,false,35816,1400,false,true,51903,35816,2,LID 66,96399,215,1,false,49117,826,46816,1,,,1525
35836,35836,4,27460,35836,true,false,35836,1403,true,false,51897,35836,1,Oo,96392,215,1,false,48950,8,46649,1,,,1522
35837,35837,4,27461,35837,true,false,35837,1403,true,false,51898,35837,1,Hein,96394,215,1,false,48954,8,46653,1,,,1521
35838,35838,3,27462,35838,false,false,35838,1400,false,false,51912,35838,2,AGD Bank,96412,215,1,false,48971,13,46670,1,,,1525
35839,35839,4,27463,35839,true,false,35839,1403,true,false,51921,35839,2,موسى,96415,160,1,false,48973,8,46672,1,,,1522
35840,35840,4,27464,35840,false,false,35840,1400,false,false,51928,35840,2,Adamu,96465,215,1,false,48980,8,46679,1560,,,1521
35841,35841,4,27465,35841,true,false,35841,1403,true,false,51927,35841,2,يوسف,96433,160,1,false,48983,8,46682,1560,,,1522
35842,35842,4,27466,35842,true,false,35842,1403,true,false,51925,35842,2,عيسى,96436,160,1,false,48986,8,46685,1560,,,1522
35843,35843,4,27467,35843,true,false,35843,1403,true,false,51929,35843,2,الحسن,96439,160,1,false,48989,8,46688,1,,,1522
35844,35844,4,27468,35844,false,false,35844,1400,false,false,51975,35844,2,Muhammad,96552,215,1,false,48991,8,46690,1560,,,1522
35845,35845,3,27469,35845,true,false,35845,1403,true,false,52295,35845,2,Государственная Дума Федерального Собрания Российской Федерации,96469,220,1,false,49254,14,46953,1,,,1525
35846,35846,4,27470,35846,true,false,35846,1403,true,false,51932,35846,2,Файзуллин,96472,220,1,false,49015,10,46714,1,,186171,1522
35847,35847,4,27471,35847,true,false,35847,1403,true,false,51933,35847,1,Grigorenko,96481,215,1,false,49019,8,46718,1,,,1522
35853,35853,4,27477,35853,true,false,35853,1403,true,false,51952,35853,2,Обносов,96524,220,1,false,49043,8,46742,1,,,1522
35854,35854,3,27478,35854,false,false,35854,1400,false,false,51956,35854,2,AO Kronshtadt,96531,215,1,false,49047,646,46746,1,,,1525
35855,35855,3,27479,35855,false,false,35855,1400,false,false,51960,35855,2,Region Scientific and Production Enterprise JSC,96535,215,1,false,49048,646,46747,1,,,1525
35856,35856,3,27480,35856,false,false,35856,1400,false,true,51963,35856,2,711 ARZ AO,96538,215,1,false,49049,646,46748,1,,,1525
35857,35857,3,27481,35857,false,false,35857,1400,false,false,51966,35857,2,Detal Ural Design Bureau JSC,96541,215,1,false,49050,646,46749,1,,,1525
35858,35858,3,27482,35858,false,false,35858,1400,false,true,51969,35858,2,TSKBA AO,96544,215,1,false,49051,646,46750,1,,,1525
35859,35859,3,27483,35859,false,false,35859,1401,false,false,51998,35859,2,Open Joint Stock Company Arzamasskoye Opytno Konstruktorskoye Byuro Temp,96575,215,1,false,49058,646,46757,1,,,1525
35860,35860,3,27484,35860,false,false,35860,1400,false,false,51974,35860,2,Mezhdunarodnye Vertoletnye Programmy OOO,96549,215,1,false,49052,646,46751,1,,,1525
35861,35861,3,27485,35861,false,false,35861,1400,false,true,51979,35861,2,VSK PAO,96556,215,1,false,49053,646,46752,1,,,1525
35862,35862,3,27486,35862,false,false,35862,1400,false,true,51982,35862,2,AO U-UAZ,96559,215,1,false,49054,646,46753,1,,,1525
35863,35863,3,27487,35863,false,false,35863,1400,false,true,51986,35863,2,AO Kumapp,96563,215,1,false,49055,646,46754,1,,,1525
35864,35864,3,27488,35864,false,false,35864,1400,false,false,51990,35864,2,JSC Concern Granit Elektron,96567,215,1,false,49056,646,46755,1,,,1525
35865,35865,3,27489,35865,false,false,35865,1400,false,false,51993,35865,2,Petrovsky Electromechanical Zavod Molot,96570,215,1,false,49057,646,46756,1,,,1525
35866,35866,3,27490,35866,false,false,35866,1400,false,true,51996,35866,2,TSZL VI OOO,96573,215,1,false,49059,646,46758,1,,,1525
35867,35867,3,27491,35867,false,false,35867,1400,false,true,52001,35867,2,AOMZ AO,96578,215,1,false,49060,646,46759,1,,,1525
35868,35868,3,27492,35868,false,false,35868,1400,false,true,52010,35868,2,150 Aircraft Repair Plant,96587,215,1,false,49063,646,46762,1,,,1525
35869,35869,3,27493,35869,false,false,35869,1400,false,false,52007,35869,2,JSC Severny Press,96584,215,1,false,49061,646,46760,1,,,1525
35870,35870,3,27494,35870,false,false,35870,1400,false,true,52008,35870,2,AO KBM,96585,215,1,false,49062,646,46761,1,,,1525
35871,35871,3,27495,35871,false,false,35871,1400,false,false,52014,35871,2,JSC Saratovski Radiopribornyi Zavod,96591,215,1,false,49064,646,46763,1,,,1525
35872,35872,3,27496,35872,false,false,35872,1400,false,false,52022,35872,2,AO GOS MKB Vympel Im. I.I. Toropova,96599,215,1,false,49066,646,46765,1,,,1525
35873,35873,3,27497,35873,false,false,35873,1400,false,true,52021,35873,2,356 ARZ PAO,96598,215,1,false,49065,646,46764,1,,,1525
35874,35874,3,27498,35874,false,false,35874,1400,false,false,52028,35874,2,TRV-Engineering LLC,96605,215,1,false,49068,646,46767,1,,,1525
35875,35875,3,27499,35875,false,false,35875,1400,false,true,52026,35875,2,810 Aircraft Repair Plant,96603,215,1,false,49067,646,46766,1,,,1525
35876,35876,3,27500,35876,false,false,35876,1400,false,false,52032,35876,2,Raduga Design Bureau,96609,215,1,false,49069,646,46768,1,,,1525
35877,35877,3,27501,35877,false,false,35877,1400,false,false,52036,35877,2,Kazan Helicopters,96613,215,1,false,49070,646,46769,1,,,1525
35878,35878,3,27502,35878,false,false,35878,1400,false,false,52042,35878,2,SC Rawenstvo-Service,96619,215,1,false,49073,646,46772,1,,,1525
35879,35879,3,27503,35879,false,false,35879,1400,false,true,52043,35879,2,AO SMAZ,96620,215,1,false,49071,646,46770,1,,,1525
35880,35880,3,27504,35880,false,false,35880,1400,false,false,52046,35880,2,AO GOSNIIMASH,96623,215,1,false,49072,646,46771,1,,,1525
35881,35881,3,27505,35881,false,false,35881,1400,false,false,52049,35881,2,Iskra Engineering Design Bureau JSC named after I.I. Kartukov,96626,215,1,false,49074,646,46773,1,,,1525
35882,35882,3,27506,35882,false,false,35882,1400,false,false,52052,35882,2,Soyuz Turaevo Engineering Design Bureau JSC,96629,215,1,false,49075,646,46774,1,,,1525
35883,35883,3,27507,35883,false,false,35883,1400,false,false,52055,35883,2,SC Rawenstvo,96632,215,1,false,49076,646,46775,1,,,1525
35884,35884,3,27508,35884,false,false,35884,1400,false,false,52058,35884,2,Salyut JSC,96635,215,1,false,49077,646,46776,1,,,1525
35885,35885,3,27509,35885,false,false,35885,1400,false,false,52062,35885,2,AO RKB Globus,96639,215,1,false,49078,646,46777,1,,,1525
35886,35886,3,27510,35886,false,false,35886,1400,false,false,52066,35886,2,JSC Concern Sea Underwater Weapon Gidropribor,96643,215,1,false,49079,646,46778,1,,,1525
35887,35887,3,27511,35887,false,false,35887,1400,false,false,52069,35887,2,JSC ZAVOD KULAKOVA,96646,215,1,false,49080,646,46779,1,,,1525
35888,35888,3,27512,35888,false,false,35888,1400,false,true,52075,35888,2,Progress AO,96652,215,1,false,49081,646,46780,1,,,1525
35889,35889,3,27513,35889,false,false,35889,1400,false,false,52077,35889,2,Factory Dagdizel,96654,215,1,false,49082,646,46781,1,,,1525
35890,35890,3,27514,35890,false,false,35890,1400,false,false,52080,35890,2,AO Reduktor-PM,96657,215,1,false,49083,646,46782,1,,,1525
35891,35891,3,27515,35891,false,false,35891,1401,false,false,52083,35891,2,Joint Stock Company Mil Moscow Helicopter Plant,96660,215,1,false,49084,646,46783,1,,,1525
35892,35892,3,27516,35892,false,false,35892,1400,false,true,52085,35892,2,VR - Resurs OOO,96662,215,1,false,49085,646,46784,1,,,1525
35893,35893,3,27517,35893,false,false,35893,1400,false,false,52090,35893,2,Rostvertol Public Joint Stock Company,96667,215,1,false,49086,646,46785,1,,,1525
35894,35894,3,27518,35894,false,false,35894,1400,false,true,52094,35894,2,SMPP AO,96671,215,1,false,49087,646,46786,1,,,1525
35895,35895,3,27519,35895,false,false,35895,1400,false,false,52098,35895,2,JSC Research and Design Institute Morteplotekhnika,96675,215,1,false,49088,646,46787,1,,,1525
35896,35896,3,27520,35896,false,false,35896,1400,false,false,52101,35896,2,AO Uralelement,96678,215,1,false,49089,646,46788,1,,,1525
35897,35897,3,27521,35897,false,false,35897,1400,false,false,52104,35897,2,Joint Stock Company Electrotyaga,96681,215,1,false,49090,646,46789,1,,,1525
35898,35898,3,27522,35898,false,false,35898,1401,false,false,52109,35898,2,Otkrytoe Aktsionernoe Obschestvo Tupolev,96686,215,1,false,203880,25,253880,1,,53880,1525
35899,35899,3,27523,35899,false,false,35899,1400,false,false,52112,35899,2,PSK Aviastroi,96689,215,1,false,203882,25,253882,1,,53882,1525
35900,35900,3,27524,35900,false,false,35900,1400,false,false,52115,35900,2,UK KAPO-Zhilbytservis OOO,96692,215,1,false,203884,25,253884,1,,53884,1525
35901,35901,3,27525,35901,false,false,35901,1401,false,false,52129,35901,2,OAO Scientific Production Corporation Irkut,96706,215,1,false,203889,25,253889,1,,53889,1525
35902,35902,3,27526,35902,false,false,35902,1400,false,false,52131,35902,2,ETS Irkut OOO,96708,215,1,false,203891,25,253891,1,,53891,1525
35903,35903,3,27527,35903,false,false,35903,1400,false,false,52133,35903,2,Irkut-Avtotrans OOO,96710,215,1,false,203893,25,253893,1,,53893,1525
35904,35904,3,27528,35904,false,false,35904,1400,false,false,52135,35904,2,Irkut-Remstroi OOO,96712,215,1,false,203895,25,253895,1,,53895,1525
35905,35905,3,27529,35905,false,false,35905,1400,false,false,52137,35905,2,Irkut-Stanko Servis OOO,96714,215,1,false,203897,25,253897,1,,53897,1525
35916,35916,3,27540,35916,false,false,35916,1400,false,false,52156,35916,2,Rapart Servisez OOO,96729,215,1,false,203904,25,253904,1,,53904,1525
35917,35917,3,27541,35917,false,false,35917,1400,false,false,52159,35917,2,Irkut-Zenit OOO,96732,215,1,false,203906,25,253906,1,,53906,1525
35918,35918,3,27542,35918,false,false,35918,1400,false,false,52161,35918,2,Setevaya Kompaniya Irkut OOO,96734,215,1,false,203908,25,253908,1,,53908,1525
35919,35919,3,27543,35919,false,false,35919,1400,false,false,52163,35919,2,Tipografiya Irkut OOO,96736,215,1,false,203910,25,253910,1,,53910,1525
35936,35936,3,27560,35936,false,false,35936,1401,false,false,52181,35936,2,NIIME and Mikron,96754,215,1,false,49107,646,46806,1,,,1525
35937,35937,3,27561,35937,false,false,35937,1400,false,false,52187,35937,2,Nauchno Issledovatelski Institut Molekulyarnoi Elektroniki AO,96760,215,1,false,49108,646,46807,1,,,1525
35939,35939,4,27563,35939,false,false,35939,1400,false,true,52191,35939,2,REY MAGO,96769,215,1,false,49113,8,46812,1,,,1528
35940,35940,3,27564,35940,true,false,35940,1403,true,false,52192,35940,1,Quantlog Oy,96770,215,1,false,54596,504,52275,1,,,1525
35956,35956,4,27580,35956,true,false,35956,1403,true,false,52215,35956,1,Sarajlic,96789,215,1,false,49130,8,46829,1,,,1521
35957,35957,4,27581,35957,false,false,35957,1401,false,false,52222,35957,2,Timtchenko,96806,215,1,false,49127,224,46826,1,,,1521
35958,35958,4,27582,35958,true,false,35958,1403,true,false,52224,35958,2,Франк,96809,220,1,false,49136,9,46835,1,,,1522
35959,35959,4,27583,35959,false,false,35959,1401,false,false,52226,35959,2,Ejylbegaj,96816,215,1,false,49140,8,46839,1,,,1521
35960,35960,4,27584,35960,false,false,35960,1400,false,false,52230,35960,2,Timtchenko,96827,215,1,false,49145,224,46844,1,,,1521
35961,35961,4,27585,35961,false,false,35961,1400,false,false,52234,35961,2,Pasmaciu,96836,215,1,false,49148,10,46847,1,,186030,1521
35962,35962,4,27586,35962,false,false,35962,1401,false,false,52236,35962,2,Timchenko,96840,215,1,false,49154,224,46853,1,,,1521
35963,35963,1,27587,35963,true,false,35963,1403,true,false,52237,35963,1,Lena,96841,215,1,false,49159,1,46858,1,,,1526
35964,35964,4,27588,35964,true,false,35964,1403,true,false,52239,35964,2,Гусев,96844,220,1,false,49162,8,46861,1,,,1522
35965,35965,4,27589,35965,true,false,35965,1403,true,false,52240,35965,1,Tadic,96849,215,1,false,49166,8,46865,1,,,1521
35966,35966,4,27590,35966,true,false,35966,1403,true,false,52242,35966,2,Кучмент,96852,220,1,false,49171,8,46870,1,,,1522
35967,35967,4,27591,35967,true,false,35967,1403,true,false,52244,35967,2,Бондарович,96858,220,1,false,49174,8,46873,1,,,1522
35968,35968,4,27592,35968,false,false,35968,1400,false,false,52247,35968,2,Braverman,96870,215,1,false,49178,8,46877,1,,,1522
35969,35969,4,27593,35969,true,false,35969,1403,true,false,52251,35969,2,Клюкин,96873,220,1,false,49186,8,46885,1,,,1522
35970,35970,4,27594,35970,true,false,35970,1403,true,false,52250,35970,2,Машталяр,96876,220,1,false,49182,8,46881,1,,,1522
35971,35971,4,27595,35971,false,false,35971,1400,false,false,52254,35971,2,Brodski,96891,215,1,false,49191,8,46890,1,,,1522
35972,35972,4,27596,35972,true,false,35972,1403,true,false,52257,35972,2,Автухов,96894,220,1,false,49196,8,46895,1,,,1522
35974,35974,4,27598,35974,true,false,35974,1403,true,false,52262,35974,2,Панферов,96909,220,1,false,49202,8,46901,1,,,1522
35975,35975,4,27599,35975,true,false,35975,1403,true,false,52263,35975,2,Борис,96912,220,1,false,49205,8,46904,1,,,1522
35976,35976,4,27600,35976,false,false,35976,1400,false,false,52266,35976,2,Khotimski,96927,215,1,false,49209,8,46908,1,,,1522
35977,35977,4,27601,35977,true,false,35977,1403,true,false,52267,35977,1,Kashina,96946,215,1,false,49217,224,46916,1,,,1522
35978,35978,4,27602,35978,true,false,35978,1403,true,false,52269,35978,2,Барышников,96933,220,1,false,49212,8,46911,1,,,1522
35979,35979,4,27603,35979,false,false,35979,1400,false,false,52275,35979,2,Khotimskiy,96955,215,1,false,49220,8,46919,1,,,1522
35980,35980,4,27604,35980,true,false,35980,1403,true,false,52271,35980,1,CHERSTVOVA,96958,215,1,false,49221,9,46920,1,,,1522
35986,35986,4,27610,35986,false,false,35986,1400,false,true,60190,35986,2,Baget,109350,215,1,false,49257,8,46956,1,,,1528
35988,35988,4,27612,35988,false,false,35988,1400,false,true,60191,35988,2,Globus,109351,215,1,false,49263,8,46962,1,,,1528
35990,35990,4,27614,35990,false,false,35990,1400,false,true,60188,35990,2,Mty,109348,215,1,false,49269,8,46968,1,,,1528
35991,35991,4,27615,35991,false,false,35991,1400,false,true,60189,35991,2,Iseldor,109349,215,1,false,49272,8,46971,1,,,1528
35996,35996,3,27620,35996,false,false,35996,1400,false,false,53176,35996,2,OAO Ilyushin Aviation Complex,98321,215,1,false,49287,806,46986,1,,,1525
35997,35997,3,27621,35997,false,false,35997,1400,false,false,53184,35997,2,OJSC Ilyushin Finance,98329,215,1,false,50116,646,47815,1,,,1525
35998,35998,3,27622,35998,false,false,35998,1400,false,true,52329,35998,2,PBS Construction Co,97042,215,1,false,49288,14,46987,1,,,1525
35999,35999,4,27623,35999,true,false,35999,1403,true,false,52330,35999,1,Minnikhanov,97048,215,1,false,49290,8,46989,1,,,1522
36000,36000,4,27624,36000,true,false,36000,1403,true,false,52333,36000,2,Минниханова,97051,220,1,false,49294,224,46993,1,,,1522
36001,36001,3,27625,36001,false,false,36001,1400,false,false,52336,36001,2,Luciano Hotel and Spa,97057,215,1,false,204060,25,254060,1,,54060,1525
36003,36003,4,27627,36003,false,false,36003,1400,false,true,52342,36003,2,Hosseni,97069,215,1,false,49297,8,46996,1,,,1521
36004,36004,3,27628,36004,false,false,36004,1400,false,false,52345,36004,2,SINA Composite,97072,215,1,false,49299,14,46998,1,,,1525
36005,36005,3,27629,36005,false,false,36005,1400,false,false,52354,36005,2,Sayehban Sepehre Delijan Company,97081,215,1,false,49300,14,46999,1,,,1525
36006,36006,3,27630,36006,false,false,36006,1400,false,false,52357,36006,2,Gestar Sanat Delijan Company,97084,215,1,false,49302,646,47001,1,,,1525
36007,36007,4,27631,36007,false,false,36007,1400,false,false,52375,36007,2,Ayan,97109,215,1,false,49303,8,47002,1,,,1521
36008,36008,3,27632,36008,false,false,36008,1400,false,false,52361,36008,2,Baslam Transport and Foreign Trade,97089,215,1,false,49314,504,47013,1,,,1525
36009,36009,3,27633,36009,true,false,36009,1403,true,false,52363,36009,1,Baslam Petrol Sanayi Ve Ticaret Anonim Sirketi,97091,215,1,false,49315,504,47014,1,,,1525
36010,36010,3,27634,36010,true,false,36010,1403,true,false,52364,36010,1,Samed Petrol Ve Enerji Dis Ticaret Limited Sirketi,97092,215,1,false,49316,504,47015,1,,,1525
36011,36011,3,27635,36011,true,false,36011,1403,true,false,52365,36011,1,ASB Group of Companies Limited,97093,215,1,false,49313,504,47012,1,,,1525
36012,36012,3,27636,36012,true,false,36012,1403,true,false,52366,36012,1,ASB Grup Enerji Sanayi Ve Ticaret Anonim Sirketi,97094,215,1,false,49319,14,47018,1,,,1525
36013,36013,3,27637,36013,true,false,36013,1403,true,false,52367,36013,1,Som Petrol Ticaret Anonim Sirketi,97095,215,1,false,49317,504,47016,1,,,1525
36014,36014,4,27638,36014,true,false,36014,1403,true,false,52369,36014,2,Маровић,97097,220,1,false,49321,8,47020,1,,,1521
36016,36016,3,27640,36016,true,false,36016,1403,true,false,52376,36016,1,Som Overseas Petroleum Enerji Sanayi Ve Ticaret Anonim Sirketi,97110,215,1,false,49327,504,47026,1,,,1525
36017,36017,3,27641,36017,true,false,36017,1403,true,false,52377,36017,1,Turang Transit Tasimacilik Anonim Sirketi,97111,215,1,false,49328,504,47027,1,,,1525
36018,36018,3,27642,36018,true,false,36018,1403,true,false,52378,36018,1,Ctat Gida Ve Saglik Urunleri Sanayi Ve Ticaret Anonim Sirketi,97112,215,1,false,49330,504,47029,1,,,1525
36019,36019,3,27643,36019,false,false,36019,1400,false,false,52380,36019,2,"China Haokun Energy Co., Ltd.",97115,215,1,false,49331,504,47030,1,,,1525
36020,36020,3,27644,36020,false,false,36020,1400,false,true,52385,36020,2,Haokun Energy,97119,215,1,false,49332,14,47031,1,,,1525
36021,36021,3,27645,36021,false,false,36021,1400,false,true,52387,36021,2,Fujie Petrochem,97121,215,1,false,49334,504,47033,1,,,1525
36023,36023,3,27647,36023,false,false,36023,1401,false,false,52392,36023,2,"Shandong Chenxi Petrochemical Co., Ltd.",97126,215,1,false,49337,504,47036,1,,,1525
36024,36024,3,27648,36024,false,false,36024,1400,false,false,52395,36024,2,Pars Petrochina Company,97129,215,1,false,49339,14,47038,1,,,1525
36025,36025,3,27649,36025,true,false,36025,1403,true,false,52989,36025,2,GARANTEX EUROPE OÜ,97130,215,1,false,49348,344,47047,1,,,1525
36026,36026,4,27650,36026,true,false,36026,1403,true,false,52397,36026,1,Karimian,97133,215,1,false,49346,9,47045,1,,,1522
36027,36027,4,27651,36027,false,false,36027,1400,false,false,52632,36027,2,Kashani,97447,215,1,false,49354,504,47053,1,,,1521
