ID,From-ProfileID,To-ProfileID,RelationTypeID,RelationQualityID,Former,SanctionsEntryID
11376,33233,4697,15001,1,false,33233
11378,33234,33231,15001,1,false,33234
11349,33251,27273,15001,1,false,33251
11350,33252,27273,15001,1,false,33252
11351,33253,27273,15002,1,false,33253
11352,33254,24533,15001,1,false,33254
11353,33255,24533,15001,1,false,33255
11354,33256,24533,15001,1,false,33256
11355,33257,33255,15003,1,false,33257
11356,33258,4697,15001,1,false,33258
11357,33258,10465,15001,1,false,33258
11358,33259,33258,15002,1,false,33259
11368,33271,33258,15003,1,false,33271
11369,33272,33258,15003,1,false,33272
11370,33273,33258,15003,1,false,33273
11383,33274,33258,15001,1,false,33274
11382,33275,33258,15003,1,false,33275
11375,33276,33231,15001,1,false,33276
11381,33277,33258,15003,1,false,33277
11371,33278,33274,15003,1,false,33278
11377,33279,33231,15001,1,false,33279
11373,33280,33274,15003,1,false,33280
11379,33281,33231,15001,1,false,33281
11380,33282,33281,15003,1,false,33282
11385,33284,6366,15001,1,false,33284
11384,33285,6366,15001,1,false,33285
11386,33286,6366,15001,1,false,33286
11388,33288,6366,15001,1,false,33288
11412,33289,6366,15001,1,false,33289
11408,33291,4697,15002,1,false,33291
11409,33292,4697,15001,1,false,33292
11411,33332,4697,15001,1,false,33332
11410,33333,4697,15001,1,false,33333
11449,33373,33371,15003,1,false,33373
11448,33399,33398,15003,1,false,33399
11428,33400,33398,15003,1,false,33400
17105,33401,33283,91725,1,false,33401
17106,33402,33283,91725,1,false,33402
17104,33403,33283,91725,1,false,33403
17103,33404,33283,91725,1,false,33404
11968,33431,33866,15003,1,false,33431
15132,33452,40795,15002,1540,false,33452
15135,33453,40795,15002,1540,false,33453
11590,33493,33634,15002,1540,false,33493
11589,33494,33634,15002,1540,false,33494
11588,33497,33634,15002,1540,false,33497
11488,33574,12055,15002,1,false,33574
11489,33575,10465,15001,1,false,33575
11490,33593,33575,15001,1,false,33593
11491,33594,10391,15001,1,false,33594
11492,33595,10391,15001,1,false,33595
11493,33596,22692,15002,1,false,33596
11513,33675,33674,15003,1,false,33675
11511,33676,33675,15003,1,false,33676
11509,33677,33676,15003,1,false,33677
11512,33678,33677,15003,1,false,33678
11510,33679,33678,15003,1,false,33679
11508,33680,33675,15001,1,false,33680
11610,33681,35376,92122,1,false,33681
11611,33682,35376,92122,1,false,33682
11598,33683,35376,92122,1,false,33683
11599,33684,35376,92122,1,false,33684
11601,33685,35376,92122,1,false,33685
11600,33686,35376,92122,1,false,33686
11612,33687,35376,92122,1,false,33687
11613,33688,35376,92122,1,false,33688
13429,33689,35376,92122,1,false,33689
13430,33690,35376,92122,1,false,33690
11685,33691,33680,92122,1,false,33691
11686,33692,33680,92122,1,false,33692
11727,33693,33680,92122,1,false,33693
11626,33694,35376,92122,1,false,33694
11627,33695,35376,92122,1,false,33695
11628,33696,35376,92122,1,false,33696
11687,33697,33680,92122,1,false,33697
11629,33698,35376,92122,1,false,33698
11731,33699,33680,92122,1,false,33699
11630,33700,35376,92122,1,false,33700
11689,33701,33680,92122,1,false,33701
11688,33702,33680,92122,1,false,33702
11726,33703,33680,92122,1,false,33703
11631,33704,35376,92122,1,false,33704
11730,33705,33680,92122,1,false,33705
11632,33706,35376,92122,1,false,33706
11690,33707,33680,92122,1,false,33707
11691,33708,33680,92122,1,false,33708
11692,33709,33680,92122,1,false,33709
11693,33710,33680,92122,1,false,33710
11719,33711,33680,92122,1,false,33711
11720,33712,33680,92122,1,false,33712
11620,33713,35376,92122,1,false,33713
11721,33714,33680,92122,1,false,33714
11694,33715,33680,92122,1,false,33715
11695,33716,33680,92122,1,false,33716
11621,33717,35376,92122,1,false,33717
11696,33718,33680,92122,1,false,33718
11697,33719,33680,92122,1,false,33719
11622,33720,35376,92122,1,false,33720
11698,33721,33680,92122,1,false,33721
11729,33722,33680,92122,1,false,33722
11723,33723,33680,92122,1,false,33723
11623,33724,35376,92122,1,false,33724
11722,33725,33680,92122,1,false,33725
11724,33726,33680,92122,1,false,33726
11725,33727,33680,92122,1,false,33727
11728,33728,33680,92122,1,false,33728
11700,33729,33680,92122,1,false,33729
11624,33730,35376,92122,1,false,33730
11701,33731,33680,92122,1,false,33731
11702,33732,33680,92122,1,false,33732
11625,33733,35376,92122,1,false,33733
11699,33734,33680,92122,1,false,33734
13428,33735,35376,92122,1,false,33735
11703,33736,33680,92122,1,false,33736
11704,33737,33680,92122,1,false,33737
11705,33738,33680,92122,1,false,33738
11706,33739,33680,92122,1,false,33739
11603,33740,35376,92122,1,false,33740
11707,33741,33680,92122,1,false,33741
11606,33742,35376,92122,1,false,33742
11708,33743,33680,92122,1,false,33743
11604,33744,35376,92122,1,false,33744
11709,33745,33680,92122,1,false,33745
11605,33746,35376,92122,1,false,33746
11710,33747,33680,92122,1,false,33747
11607,33748,35376,92122,1,false,33748
11616,33749,35376,92122,1,false,33749
11711,33750,33680,92122,1,false,33750
11617,33751,35376,92122,1,false,33751
11619,33752,35376,92122,1,false,33752
11618,33753,35376,92122,1,false,33753
11608,33754,35376,92122,1,false,33754
11712,33755,33680,92122,1,false,33755
11609,33756,35376,92122,1,false,33756
11713,33757,33680,92122,1,false,33757
11633,33758,35376,92122,1,false,33758
11714,33759,33680,92122,1,false,33759
11715,33760,33680,92122,1,false,33760
11716,33761,33680,92122,1,false,33761
11717,33762,33680,92122,1,false,33762
11718,33763,33680,92122,1,false,33763
11634,33764,35376,92122,1,false,33764
11595,33765,35376,92122,1,false,33765
11596,33766,35376,92122,1,false,33766
11597,33767,35376,92122,1,false,33767
11578,33768,33770,15003,1,false,33768
11648,33769,35376,92122,1,false,33769
11514,33771,33768,92122,1,false,33771
11515,33772,33768,92122,1,false,33772
11516,33773,33768,92122,1,false,33773
11517,33774,33768,92122,1,false,33774
11518,33775,33768,92122,1,false,33775
11519,33776,33768,92122,1,false,33776
11520,33777,33768,92122,1,false,33777
11521,33778,33768,92122,1,false,33778
11522,33779,33768,92122,1,false,33779
11523,33780,33768,92122,1,false,33780
11524,33781,33768,92122,1,false,33781
11525,33782,33768,92122,1,false,33782
11526,33783,33768,92122,1,false,33783
11527,33784,33768,92122,1,false,33784
11528,33785,33768,92122,1,false,33785
11529,33786,33768,92122,1,false,33786
11530,33787,33768,92122,1,false,33787
11531,33788,33768,92122,1,false,33788
11532,33789,33768,92122,1,false,33789
11533,33790,33768,92122,1,false,33790
11534,33791,33768,92122,1,false,33791
11649,33792,35376,92122,1,false,33792
11535,33793,33768,92122,1,false,33793
11650,33794,35376,92122,1,false,33794
11536,33795,33768,92122,1,false,33795
11537,33796,33768,92122,1,false,33796
11538,33797,33768,92122,1,false,33797
11670,33798,35376,92122,1,false,33798
11539,33799,33768,92122,1,false,33799
11540,33800,33768,92122,1,false,33800
11541,33801,33768,92122,1,false,33801
11542,33802,33768,92122,1,false,33802
11671,33803,35376,92122,1,false,33803
11543,33804,33768,92122,1,false,33804
11672,33805,35376,92122,1,false,33805
11544,33806,33768,92122,1,false,33806
11545,33807,33768,92122,1,false,33807
11673,33808,35376,92122,1,false,33808
11674,33809,35376,92122,1,false,33809
11677,33810,35376,92122,1,false,33810
11675,33811,35376,92122,1,false,33811
11676,33812,35376,92122,1,false,33812
11678,33813,35376,92122,1,false,33813
11651,33814,35376,92122,1,false,33814
11652,33815,35376,92122,1,false,33815
11653,33816,35376,92122,1,false,33816
11654,33817,35376,92122,1,false,33817
11655,33818,35376,92122,1,false,33818
11656,33819,35376,92122,1,false,33819
11657,33820,35376,92122,1,false,33820
11658,33821,35376,92122,1,false,33821
11669,33822,35376,92122,1,false,33822
11668,33823,35376,92122,1,false,33823
11659,33824,35376,92122,1,false,33824
11667,33825,35376,92122,1,false,33825
11679,33826,35376,92122,1,false,33826
11666,33827,35376,92122,1,false,33827
11680,33828,35376,92122,1,false,33828
11665,33829,35376,92122,1,false,33829
11681,33830,35376,92122,1,false,33830
11664,33831,35376,92122,1,false,33831
11663,33832,35376,92122,1,false,33832
11682,33833,35376,92122,1,false,33833
11662,33834,35376,92122,1,false,33834
11661,33835,35376,92122,1,false,33835
11660,33836,35376,92122,1,false,33836
11683,33837,35376,92122,1,false,33837
11684,33838,35376,92122,1,false,33838
13431,33839,35376,92122,1,false,33839
11955,33871,33866,15002,1,false,33871
11953,33872,33866,15002,1,false,33872
11954,33873,33866,15002,1,false,33873
11957,33874,33866,15002,1,false,33874
11952,33875,33866,15002,1,false,33875
11959,33876,33431,15003,1,false,33876
11960,33877,33866,15003,1,false,33877
11961,33878,33431,15003,1,false,33878
11962,33879,33871,15003,1,false,33879
11972,33880,33431,15003,1,false,33880
11976,33881,33872,15003,1,false,33881
11963,33882,33873,15003,1,false,33882
11982,33883,33921,15003,1,false,33883
11750,33917,33916,15003,1,false,33917
11948,33922,33866,15002,1,false,33922
11949,33923,33866,15001,1,false,33923
11908,33938,34067,15003,1,false,33938
11909,33939,34067,15003,1,false,33939
11911,33940,34067,15003,1,false,33940
11910,33942,34067,15003,1,false,33942
11891,33948,23283,15003,1,false,33948
11892,33949,23283,15003,1,false,33949
11912,33952,33951,91725,1540,false,33952
11914,33953,33951,91725,1540,false,33953
11916,33954,33951,91725,1540,false,33954
11917,33955,33951,91725,1540,false,33955
11751,33958,18647,15001,1,false,33958
11748,33960,33950,15001,1,false,33960
11793,33982,33974,91725,1,false,33982
11790,33984,33983,91725,1,false,33984
11788,33985,33983,91725,1,false,33985
11973,33986,33873,15003,1,false,33986
11979,33987,33866,15003,1,false,33987
11966,33988,33866,15003,1,false,33988
11967,33989,33920,15003,1,false,33989
11964,33990,33874,15003,1,false,33990
11977,33991,33874,15003,1,false,33991
11975,33992,33874,15003,1,false,33992
11969,33993,33875,15003,1,false,33993
11970,33994,33875,15003,1,false,33994
11980,33995,33875,15003,1,false,33995
11974,33996,33875,15003,1,false,33996
11965,33997,33875,15003,1,false,33997
11978,33998,33875,15003,1,false,33998
11981,33999,33875,15003,1,false,33999
15138,34000,40795,15002,1540,false,34000
11794,34021,34020,15002,1,false,34021
11795,34023,34022,15002,1,false,34023
11796,34024,34022,15001,1,false,34024
11797,34025,34024,15003,1,false,34025
11893,34056,34066,15003,1,false,34056
11890,34057,34066,15003,1,false,34057
11812,34058,34057,15003,1,false,34058
11813,34059,34057,15003,1,false,34059
11809,34060,34058,15003,1,false,34060
11810,34061,34060,15003,1,false,34061
11811,34062,34060,15003,1,false,34062
11814,34063,34060,15003,1,false,34063
11808,34064,34063,15003,1,false,34064
11815,34065,34064,15003,1,false,34065
11816,34066,23252,15001,1,false,34066
11817,34068,34066,15003,1,false,34068
11818,34069,34066,15003,1,false,34069
11819,34071,34070,15003,1,false,34071
11915,34076,33951,91725,1540,false,34076
11913,34077,33951,91725,1540,false,34077
11863,34078,28348,15001,1,false,34078
11929,34079,29159,91725,1,false,34079
11859,34080,28348,15001,1,false,34080
11865,34082,28348,15001,1,false,34082
11849,34097,12741,91725,1,false,34097
11850,34098,12743,91725,1,false,34098
11852,34099,12763,15003,1,false,34099
11853,34100,34099,15001,1,false,34100
11854,34102,34100,15002,1,false,34102
11858,34103,11619,15001,1,false,34103
11855,34104,34099,15002,1,false,34104
11857,34105,12741,15003,1,false,34105
11856,34106,34099,15002,1,false,34106
11864,34113,28348,15001,1,false,34113
11866,34114,28348,15001,1,false,34114
11868,34116,28348,15001,1,false,34116
11869,34117,28348,15001,1,false,34117
11870,34118,28348,15001,1,false,34118
11928,34119,29159,91725,1,false,34119
11860,34120,28348,15001,1,false,34120
11862,34122,28348,15001,1,false,34122
11889,34137,34138,15001,1,false,34137
11888,34138,34139,15003,1,false,34138
15140,34156,40795,15002,1540,false,34156
11958,34177,33866,15002,1,false,34177
11956,34180,33866,15002,1,false,34180
11951,34181,33866,15002,1,false,34181
12008,34256,21465,15003,1,false,34256
11988,34279,34278,15003,1,false,34279
11989,34280,34277,15003,1,false,34280
12029,34378,34376,15003,1,false,34378
12028,34379,34376,15003,1,false,34379
12030,34380,34377,15004,1,false,34380
12048,34416,28703,15002,1,false,34416
12049,34417,28703,15001,1,false,34417
12068,34436,4697,15001,1,false,34436
12069,34437,4697,15001,1,false,34437
12070,34438,4697,15001,1,false,34438
12071,34439,34437,15003,1,false,34439
12108,34476,4697,15001,1,false,34476
12109,34477,4697,15001,1,false,34477
12148,34479,34489,91725,1,false,34479
12149,34480,34436,15003,1,false,34480
12150,34480,34476,15003,1,false,34480
12157,34481,34436,15003,1,false,34481
12158,34481,34476,15003,1,false,34481
12151,34482,34436,15003,1,false,34482
12152,34482,34476,15003,1,false,34482
12153,34483,34476,15003,1,false,34483
12159,34484,34476,15003,1,false,34484
12160,34485,34436,15003,1,false,34485
12161,34485,34476,15003,1,false,34485
12162,34486,34436,15003,1,false,34486
12163,34486,34476,15003,1,false,34486
12164,34487,34476,15003,1,false,34487
12156,34488,34476,15003,1,false,34488
12154,34489,34436,15003,1,false,34489
12155,34489,34476,15003,1,false,34489
15136,34496,40795,15002,1540,false,34496
12129,34498,34497,15003,1,false,34498
12130,34499,34497,15003,1,false,34499
12128,34500,34497,15003,1,false,34500
12131,34501,34497,15003,1,false,34501
12132,34502,34497,15003,1,false,34502
12133,34503,34497,15003,1,false,34503
12134,34504,34497,15003,1,false,34504
12135,34505,34497,15003,1,false,34505
12136,34506,34497,15003,1,false,34506
12137,34507,34497,15003,1,false,34507
12138,34508,34497,15003,1,false,34508
12139,34509,34497,15003,1,false,34509
12326,34517,34991,15003,1,false,34517
12361,34536,17013,15003,1,false,34536
12364,34537,17013,15003,1,false,34537
12363,34538,17013,15003,1,false,34538
12362,34539,17013,15003,1,false,34539
12360,34540,17013,15003,1,false,34540
12369,34542,17018,15003,1,false,34542
12355,34558,16692,15004,1,false,34558
12358,34576,24309,15004,1,false,34576
12359,34577,31126,15004,1,false,34577
12357,34596,31123,15004,1,false,34596
12374,34597,17018,15003,1,false,34597
12356,34598,16688,15004,1,false,34598
12365,34616,17018,15003,1,false,34616
12373,34617,17018,15003,1,false,34617
12372,34636,17018,15003,1,false,34636
12368,34637,17018,15003,1,false,34637
12375,34638,17018,15003,1,false,34638
12371,34639,17018,15003,1,false,34639
12367,34641,17018,15003,1,false,34641
12370,34642,17018,15003,1,false,34642
12366,34643,17018,15003,1,false,34643
12169,34659,31517,15001,1,false,34659
12170,34660,31517,15001,1,false,34660
12333,34661,34656,15003,1,false,34661
12334,34662,34656,15003,1,false,34662
12335,34664,34656,15003,1,false,34664
12343,34665,34656,15003,1,false,34665
12171,34666,34663,15004,1,false,34666
12172,34667,34663,15004,1,false,34667
12336,34668,34656,15003,1,false,34668
12344,34669,34656,15003,1,false,34669
12337,34670,34656,15003,1,false,34670
12338,34671,34656,15003,1,false,34671
12339,34672,34656,15003,1,false,34672
12340,34673,34656,15003,1,false,34673
12342,34674,34656,15003,1,false,34674
12345,34676,34656,15003,1,false,34676
12346,34677,34656,15003,1,false,34677
12341,34678,34656,15003,1,false,34678
12347,34679,34656,15003,1,false,34679
12348,34680,34656,15003,1,false,34680
13019,34681,34675,15003,1,false,34681
12924,34699,34682,15003,1,false,34699
12926,34701,34682,15003,1,false,34701
12927,34702,34682,15003,1,false,34702
12925,34704,34682,15003,1,false,34704
12928,34705,34682,15003,1,false,34705
12188,34716,22484,15001,1,false,34716
12208,34738,34737,15003,1,false,34738
12209,34739,34737,15003,1,false,34739
12210,34740,34737,15003,1,false,34740
12211,34742,34737,15003,1,false,34742
12212,34745,34737,15003,1,false,34745
12213,34748,34737,15003,1,false,34748
12214,34750,34737,15003,1,false,34750
12216,34753,34737,15003,1,false,34753
12217,34754,34737,15003,1,false,34754
12218,34755,34737,15003,1,false,34755
12219,34756,34752,15003,1,false,34756
12220,34757,34737,15003,1,false,34757
12225,34758,34752,15003,1,false,34758
12221,34759,34737,15003,1,false,34759
12222,34760,34737,15003,1,false,34760
12223,34761,34737,15003,1,false,34761
12224,34762,34737,15003,1,false,34762
12226,34763,34737,15003,1,false,34763
12227,34764,34737,15003,1,false,34764
12228,34765,34737,15003,1,false,34765
12229,34766,34737,15003,1,false,34766
12230,34767,34737,15003,1,false,34767
12231,34768,34737,15003,1,false,34768
12332,34782,34781,15003,1,false,34782
12275,34817,31213,15003,1,false,34817
12276,34818,31213,15003,1,false,34818
12277,34819,31213,15003,1,false,34819
12317,34822,17760,15003,1,false,34822
12318,34823,21171,15003,1,false,34823
12286,34824,21344,15002,1,false,34824
12285,34824,31451,15002,1,false,34824
12391,34827,31451,15001,1,false,34827
12279,34836,31212,15001,1,false,34836
12273,34843,31213,15001,1,false,34843
12283,34845,34823,15001,1,false,34845
12292,34848,31169,15002,1,false,34848
12270,34896,31213,15001,1,false,34896
19139,34916,26785,15002,1,false,34916
12354,34939,34656,15003,1,false,34939
12349,34940,34939,15003,1,false,34940
12352,34941,34939,15003,1,false,34941
12353,34942,34939,15003,1,false,34942
12351,34943,34939,15003,1,false,34943
12350,34944,34939,15003,1,false,34944
12310,34952,32171,15001,1,false,34952
12309,34953,32171,15001,1,false,34953
12311,34954,4697,15001,1,false,34954
12308,34955,4697,15001,1,false,34955
12312,34956,32171,15001,1,false,34956
12313,34957,34956,15003,1,false,34957
12314,34958,32151,15001,1,false,34958
12315,34959,34958,15002,1,false,34959
12316,34960,34959,15003,1,false,34960
12319,34977,32151,15003,1,false,34977
12320,34978,32151,15003,1,false,34978
12392,34980,34979,15002,1540,false,34980
12393,34982,34979,15002,1540,false,34982
12321,34983,32171,15001,1,false,34983
12322,34984,32171,15001,1,false,34984
12323,34985,32171,15001,1,false,34985
12324,34986,34985,15003,1,false,34986
12516,34988,35299,15003,1,false,34988
12394,34993,34979,15001,1540,false,34993
12988,34994,34982,1555,1,false,34994
12327,34995,17013,15003,1540,false,34995
12989,34996,34982,1555,1,false,34996
12378,35001,17015,15003,1,false,35001
12385,35002,17015,15003,1,false,35002
12380,35003,17015,15003,1,false,35003
12390,35004,17015,15003,1,false,35004
12389,35005,17015,15003,1,false,35005
12399,35006,34979,15001,1540,false,35006
12387,35007,17015,15003,1,false,35007
12386,35008,17015,15003,1,false,35008
12377,35009,17015,15003,1,false,35009
12396,35010,34979,15001,1540,false,35010
12383,35011,17015,15003,1,false,35011
12710,35013,35076,91900,1,false,35013
12712,35015,35076,15002,1,false,35015
12711,35015,35080,91900,1,false,35015
12381,35016,17015,15003,1,false,35016
12714,35017,35076,15002,1,false,35017
12810,35017,35081,91900,1,false,35017
12379,35019,17015,15003,1,false,35019
12388,35020,17015,15003,1,false,35020
12382,35021,17015,15003,1,false,35021
12384,35022,17015,15003,1,false,35022
12716,35023,35076,15002,1,false,35023
12376,35024,17015,15003,1,false,35024
12715,35025,35076,15002,1,false,35025
12717,35026,35076,91900,1,false,35026
12811,35026,35078,15002,1,false,35026
12722,35027,35076,15002,1,false,35027
12718,35037,35025,15003,1,false,35037
12719,35038,35025,15003,1,false,35038
12720,35039,35017,15003,1,false,35039
12721,35040,35083,91900,1,false,35040
12469,35058,31372,15001,1,false,35058
12408,35059,8759,15001,1,false,35059
12730,35061,35060,91900,1,false,35061
12731,35062,35060,91900,1,false,35062
12732,35063,35061,15003,1,false,35063
12428,35064,8759,15001,1,false,35064
12733,35065,35061,15003,1,false,35065
12734,35066,35061,15003,1,false,35066
12432,35067,8759,15001,1,false,35067
12431,35068,31672,15003,1,false,35068
12430,35069,31672,15003,1,false,35069
12429,35070,31672,15003,1,false,35070
12736,35072,35061,15003,1,false,35072
12737,35073,35060,15001,1,false,35073
12433,35075,35071,15003,1,false,35075
12434,35077,35071,15003,1,false,35077
12435,35079,35071,15003,1,false,35079
12808,35083,35076,15002,1,false,35083
12448,35116,31169,15002,1,false,35116
12452,35117,34819,15002,1,false,35117
12450,35118,31169,15002,1,false,35118
12453,35119,31213,15001,1,false,35119
12454,35120,31213,15001,1,false,35120
12451,35121,31169,15002,1,false,35121
12466,35122,31213,15001,1,false,35122
12455,35123,31169,15002,1,false,35123
12456,35124,31213,15001,1,false,35124
12457,35125,31169,15002,1,false,35125
12458,35126,31169,15002,1,false,35126
12459,35128,31169,15002,1,false,35128
12460,35129,31169,15002,1,false,35129
12465,35130,31212,15001,1,false,35130
12461,35131,31212,15001,1,false,35131
12462,35132,31451,15002,1,false,35132
12464,35133,31212,15001,1,false,35133
12467,35134,31451,15002,1,false,35134
12468,35135,31213,15001,1,false,35135
12488,35244,34337,15003,1,false,35244
12489,35256,30086,15002,1,false,35256
12490,35257,30086,15002,1,false,35257
12692,35258,30086,15002,1,false,35258
12568,35280,24306,15003,1,false,35280
12508,35299,32791,15002,1,false,35299
12510,35300,35299,15003,1,false,35300
12511,35301,35283,15003,1,false,35301
12512,35302,35283,15003,1,false,35302
12543,35304,16685,15004,1,false,35304
12509,35305,35299,15003,1,false,35305
12541,35306,16685,15004,1,false,35306
12539,35307,16685,15004,1,false,35307
12513,35308,35299,15003,1,false,35308
12533,35309,16669,15004,1,false,35309
12540,35310,16685,15004,1,false,35310
12514,35311,35299,15003,1,false,35311
12542,35312,16685,15004,1,false,35312
12534,35313,16669,15004,1,false,35313
12528,35314,16671,15004,1,false,35314
12515,35316,35299,15003,1,false,35316
12530,35317,16671,15004,1,false,35317
12517,35318,35299,15003,1,false,35318
12518,35319,35299,15003,1,false,35319
12524,35321,35315,15004,1,false,35321
12523,35322,35315,15004,1,false,35322
12522,35323,35315,15004,1,false,35323
12526,35324,35323,15003,1,false,35324
12521,35325,35315,15003,1,false,35325
12525,35326,35322,15003,1,false,35326
12536,35327,35315,15003,1,false,35327
12529,35328,35315,15003,1,false,35328
12527,35329,35326,15003,1,false,35329
12537,35330,35315,15003,1,false,35330
12538,35331,35315,15003,1,false,35331
12544,35376,33679,15003,1,false,35376
13433,35377,33674,15003,1,false,35377
13432,35378,33674,15003,1,false,35378
12609,35739,35738,15003,1,false,35739
12569,35740,24306,15003,1,false,35740
12608,35742,35741,15003,1,false,35742
12548,35753,23516,15001,1,false,35753
12552,35754,35756,15003,1,false,35754
12550,35757,35753,15002,1,false,35757
12551,35758,35756,15003,1,false,35758
12610,35765,34663,15003,1,false,35765
12555,35766,35320,15004,1,false,35766
12556,35767,35320,15004,1,false,35767
12557,35768,35320,15004,1,false,35768
12570,35784,21164,15004,1,false,35784
12571,35785,21164,15004,1,false,35785
12573,35786,20283,91725,1,false,35786
12575,35790,16680,15004,1,false,35790
12574,35791,16680,15004,1,false,35791
12588,35839,16363,15001,1,false,35839
12589,35840,16363,15001,1,false,35840
12590,35841,16363,15001,1541,false,35841
12591,35842,16363,15001,1,false,35842
12592,35843,16363,15001,1,false,35843
12593,35844,16363,15001,1,false,35844
12617,35853,34876,91725,1,false,35853
12618,35855,34876,15003,1,false,35855
12620,35856,34876,15003,1,false,35856
12628,35857,34876,15003,1,false,35857
12622,35858,34876,15003,1,false,35858
12630,35859,34876,15003,1,false,35859
12646,35860,18820,15003,1,false,35860
12650,35861,18820,15003,1,false,35861
12657,35862,18820,15003,1,false,35862
12652,35863,18820,15003,1,false,35863
12634,35864,34876,15003,1,false,35864
12636,35865,35864,15003,1,false,35865
12658,35866,18820,15003,1,false,35866
12621,35867,34876,15003,1,false,35867
12647,35868,18820,15003,1,false,35868
12639,35869,35864,15003,1,false,35869
12623,35870,34876,15003,1,false,35870
12638,35871,35864,15003,1,false,35871
12627,35872,34876,15003,1,false,35872
12648,35873,18820,15003,1,false,35873
12633,35874,34876,15003,1,false,35874
12649,35875,18820,15003,1,false,35875
12631,35876,34876,15003,1,false,35876
12651,35877,18820,15003,1,false,35877
12637,35878,35864,15003,1,false,35878
12626,35879,34876,15003,1,false,35879
12632,35880,34876,15003,1,false,35880
12629,35881,34876,15003,1,false,35881
12619,35882,34876,15003,1,false,35882
12641,35883,35864,15003,1,false,35883
12625,35884,34876,15003,1,false,35884
12624,35885,34876,15003,1,false,35885
12635,35886,34876,15003,1,false,35886
12640,35887,35864,15003,1,false,35887
12654,35888,18820,15003,1,false,35888
12643,35889,35886,15003,1,false,35889
12655,35890,18820,15003,1,false,35890
12653,35891,18820,15003,1,false,35891
12659,35892,18820,15003,1,false,35892
12660,35893,18820,15003,1,false,35893
12656,35894,18820,15003,1,false,35894
12645,35895,35886,15003,1,false,35895
12644,35896,35886,15003,1,false,35896
12642,35897,35886,15003,1,false,35897
12611,35899,35898,15003,1,false,35899
12612,35900,35898,15003,1,false,35900
12613,35902,35901,15003,1,false,35902
12614,35903,35901,15003,1,false,35903
12615,35904,35901,15003,1,false,35904
12616,35905,35901,15003,1,false,35905
12661,35916,35901,15003,1,false,35916
12662,35917,35901,15003,1,false,35917
12663,35918,35901,15003,1,false,35918
12664,35919,35901,15003,1,false,35919
12812,35940,27885,15003,1,false,35940
12688,35957,16807,91725,1,false,35957
12685,35958,35957,15004,1,false,35958
12690,35960,16666,15004,1,false,35960
12689,35962,16666,15004,1,false,35962
12691,35963,16666,15003,1,false,35963
12668,35964,34737,91725,1,false,35964
12669,35966,34737,91725,1,false,35966
12670,35967,34737,91725,1,false,35967
12671,35968,34737,91725,1,false,35968
12674,35969,34737,91725,1,false,35969
12672,35970,34737,91725,1,false,35970
12673,35971,34737,91725,1,false,35971
12675,35972,34737,91725,1,false,35972
12677,35974,34737,91725,1,false,35974
12678,35975,34737,91725,1,false,35975
12679,35976,34737,91725,1,false,35976
12681,35977,34737,91725,1,false,35977
12680,35978,34737,91725,1,false,35978
12683,35979,34737,91725,1,false,35979
12682,35980,34737,91725,1,false,35980
12742,35998,10887,15002,1,false,35998
12708,36000,35999,15004,1,false,36000
12709,36001,36000,15003,1,false,36001
12741,36003,10887,15001,1,false,36003
12740,36003,22693,15001,1,false,36003
12739,36004,22693,15001,1,false,36004
12735,36005,36003,15003,1,false,36005
12738,36006,36003,15003,1,false,36006
12751,36007,10465,15001,1,false,36007
12752,36008,36007,15003,1,false,36008
12753,36009,36007,15003,1,false,36009
12754,36010,36007,15003,1,false,36010
12749,36011,36007,15003,1,false,36011
12750,36012,36007,15003,1,false,36012
12755,36013,36007,15003,1,false,36013
12748,36016,36007,15003,1,false,36016
12756,36017,36007,15003,1,false,36017
12757,36018,36007,15003,1,false,36018
12758,36019,10465,15001,1,false,36019
12759,36020,36019,92019,1,false,36020
12760,36021,10465,15001,1,false,36021
12762,36023,10465,15001,1,false,36023
12763,36024,10465,15001,1,false,36024
12764,36026,10465,15001,1,false,36026
12766,36027,10465,15001,1,false,36027
12765,36028,10465,15001,1,false,36028
12946,36029,16886,15003,1,false,36029
12767,36030,12793,15001,1,false,36030
12768,36031,12793,15001,1,false,36031
12947,36032,16886,15003,1,false,36032
12955,36033,16886,15003,1,false,36033
12938,36034,16886,91725,1,false,36034
12769,36035,10465,15001,1,false,36035
12770,36036,10465,15001,1,false,36036
12948,36037,16886,15003,1,false,36037
12956,36038,16886,15003,1,false,36038
12939,36039,16886,91725,1,false,36039
12957,36040,16886,15003,1,false,36040
12949,36041,16886,15003,1,false,36041
12940,36042,16886,91725,1,false,36042
12771,36043,36036,91725,1,false,36043
12965,36044,16886,15003,1,false,36044
12941,36045,16886,91725,1,false,36045
12958,36046,16886,15003,1,false,36046
12966,36047,16886,15003,1,false,36047
12950,36048,16886,15003,1,false,36048
12967,36049,16886,15003,1,false,36049
12772,36050,36007,15003,1,false,36050
12942,36051,16886,91725,1,false,36051
12951,36052,16886,15003,1,false,36052
12959,36053,16886,15003,1,false,36053
12943,36054,16886,91725,1,false,36054
12952,36055,16886,15003,1,false,36055
12968,36056,16886,15003,1,false,36056
12953,36057,16886,15003,1,false,36057
12944,36058,16886,91725,1,false,36058
12969,36059,16886,15003,1,false,36059
12954,36060,16886,15003,1,false,36060
12945,36061,16886,91725,1,false,36061
12960,36062,16886,15003,1,false,36062
12961,36063,16886,15003,1,false,36063
12774,36064,36007,15003,1,false,36064
